6236.15   0.00   
6236.17   0.00   
6236.19   0.00   
6236.21   0.00   
6236.23   12.60   
6236.25   25.20   
6236.27   68.10   
6236.29   110.90   
6236.31   154.70   
6236.33   198.40   
6236.35   234.70   
6236.38   271.00   
6236.40   295.70   
6236.42   320.30   
6236.44   331.30   
6236.46   342.30   
6236.48   338.90   
6236.50   335.40   
6236.52   317.80   
6236.54   300.10   
6236.56   267.90   
6236.58   235.70   
6236.60   195.60   
6236.63   155.50   
6236.65   111.10   
6236.67   66.80   
6236.69   33.40   
6236.71   0.00   
6236.73   0.00   
6236.75   0.00   
6236.77   0.00   
6236.79   0.00   
6236.81   0.00   
6236.83   0.00   
6236.85   0.00   
6236.88   0.00   
6236.90   0.00   
6236.92   0.00   
6236.94   0.00   
6236.96   0.00   
6236.98   0.00   
6237.00   0.00   
6237.02   0.00   
6237.04   0.00   
6237.06   0.00   
6237.08   0.00   
6237.10   0.00   
6237.13   0.00   
6237.15   0.00   
6237.17   0.00   
6237.19   0.00   
6237.21   0.00   
6237.23   12.20   
6237.25   24.30   
6237.27   66.70   
6237.29   109.00   
6237.31   152.30   
6237.33   195.60   
6237.35   231.60   
6237.38   267.50   
6237.40   291.90   
6237.42   316.40   
6237.44   327.30   
6237.46   338.20   
6237.48   334.70   
6237.50   331.30   
6237.52   313.80   
6237.54   296.30   
6237.56   266.60   
6237.58   236.80   
6237.60   196.30   
6237.63   155.80   
6237.65   111.10   
6237.67   66.40   
6237.69   33.20   
6237.71   0.00   
6237.73   0.00   
6237.75   0.00   
6237.77   0.00   
6237.79   0.00   
6237.81   0.00   
6237.83   0.00   
6237.85   0.00   
6237.88   0.00   
6237.90   0.00   
6237.92   0.00   
6237.94   0.00   
6237.96   0.00   
6237.98   0.00   
6238.00   0.00   
6238.02   0.00   
6238.04   0.00   
6238.06   0.00   
6238.08   0.00   
6238.10   0.00   
6238.13   0.00   
6238.15   0.00   
6238.17   0.00   
6238.19   0.00   
6238.21   0.00   
6238.23   11.90   
6238.25   23.80   
6238.27   66.50   
6238.29   109.10   
6238.31   152.80   
6238.33   196.40   
6238.35   232.70   
6238.38   269.00   
6238.40   293.60   
6238.42   318.30   
6238.44   329.30   
6238.46   340.30   
6238.48   336.80   
6238.50   333.30   
6238.52   315.60   
6238.54   297.90   
6238.56   266.80   
6238.58   235.70   
6238.60   195.20   
6238.63   154.80   
6238.65   110.10   
6238.67   65.50   
6238.69   32.80   
6238.71   0.00   
6238.73   0.00   
6238.75   0.00   
6238.77   0.00   
6238.79   0.00   
6238.81   0.00   
6238.83   0.00   
6238.85   0.00   
6238.88   0.00   
6238.90   0.00   
6238.92   0.00   
6238.94   0.00   
6238.96   0.00   
6238.98   0.00   
6239.00   0.00   
6239.02   0.00   
6239.04   0.00   
6239.06   0.00   
6239.08   0.00   
6239.10   0.00   
6239.13   0.00   
6239.15   0.00   
6239.17   0.00   
6239.19   0.00   
6239.21   0.00   
6239.23   11.60   
6239.25   23.20   
6239.27   65.70   
6239.29   108.20   
6239.31   151.90   
6239.33   195.50   
6239.35   231.70   
6239.38   268.00   
6239.40   292.70   
6239.42   317.30   
6239.44   328.30   
6239.46   339.30   
6239.48   335.80   
6239.50   332.30   
6239.52   314.60   
6239.54   296.90   
6239.56   259.40   
6239.58   221.90   
6239.60   183.60   
6239.63   145.40   
6239.65   103.20   
6239.67   61.10   
6239.69   30.50   
6239.71   0.00   
6239.73   0.00   
6239.75   0.00   
6239.77   0.00   
6239.79   0.00   
6239.81   0.00   
6239.83   0.00   
6239.85   0.00   
6239.88   0.00   
6239.90   0.00   
6239.92   0.00   
6239.94   0.00   
6239.96   0.00   
6239.98   0.00   
6240.00   0.00   
6240.02   0.00   
6240.04   0.00   
6240.06   0.00   
6240.08   0.00   
6240.10   0.00   
6240.13   0.00   
